,result,table,_start,_stop,_time,_value,_field,_measurement,host,stanza
969,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 10:59:28.676006+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
970,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 10:59:33.936169+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
971,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 10:59:39.206152+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
972,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 10:59:44.466075+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
973,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 10:59:49.735825+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
974,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 10:59:54.995788+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
975,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:00:00.266971+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
976,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:00:05.526905+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
977,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:00:10.796231+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
978,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:00:16.056490+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
979,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:00:21.326366+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
980,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:00:26.586576+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
981,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:00:31.857920+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
982,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:00:37.117890+00:00,34.9,percepita,ambiente,raspberry_pi_4,camera
983,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:00:42.387531+00:00,34.8,percepita,ambiente,raspberry_pi_4,camera
984,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:00:47.647645+00:00,35.0,percepita,ambiente,raspberry_pi_4,camera
985,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:00:52.917801+00:00,35.0,percepita,ambiente,raspberry_pi_4,camera
986,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:00:58.178016+00:00,34.8,percepita,ambiente,raspberry_pi_4,camera
987,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:01:03.449192+00:00,34.8,percepita,ambiente,raspberry_pi_4,camera
988,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:01:08.709164+00:00,34.8,percepita,ambiente,raspberry_pi_4,camera
989,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:01:13.979626+00:00,34.8,percepita,ambiente,raspberry_pi_4,camera
990,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:01:19.239630+00:00,34.8,percepita,ambiente,raspberry_pi_4,camera
991,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:01:24.509394+00:00,35.0,percepita,ambiente,raspberry_pi_4,camera
992,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:01:29.770880+00:00,34.8,percepita,ambiente,raspberry_pi_4,camera
993,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:01:35.040532+00:00,35.0,percepita,ambiente,raspberry_pi_4,camera
994,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:01:40.300575+00:00,34.9,percepita,ambiente,raspberry_pi_4,camera
995,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:01:45.569898+00:00,34.8,percepita,ambiente,raspberry_pi_4,camera
996,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:01:50.830068+00:00,35.2,percepita,ambiente,raspberry_pi_4,camera
997,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:01:56.099526+00:00,35.2,percepita,ambiente,raspberry_pi_4,camera
998,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:02:01.360979+00:00,35.2,percepita,ambiente,raspberry_pi_4,camera
999,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:02:06.630396+00:00,35.3,percepita,ambiente,raspberry_pi_4,camera
1000,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:02:11.890682+00:00,35.3,percepita,ambiente,raspberry_pi_4,camera
1001,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:02:17.160020+00:00,35.3,percepita,ambiente,raspberry_pi_4,camera
1002,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:02:22.420125+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1003,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:02:27.689665+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1004,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:02:32.951373+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1005,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:02:38.220574+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1006,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:02:43.480643+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1007,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:02:48.750399+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1008,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:02:54.010586+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1009,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:02:59.281519+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1010,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:03:04.543290+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1011,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:03:09.813041+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1012,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:03:15.072937+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1013,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:03:20.342155+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1014,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:03:25.602496+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1015,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:03:30.873095+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1016,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:03:36.133274+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1017,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:03:41.402532+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1018,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:03:46.662694+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1019,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:03:51.932269+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1020,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:03:57.192250+00:00,34.9,percepita,ambiente,raspberry_pi_4,camera
1021,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:04:02.463347+00:00,34.8,percepita,ambiente,raspberry_pi_4,camera
1022,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:04:07.723272+00:00,34.8,percepita,ambiente,raspberry_pi_4,camera
1023,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:04:12.992414+00:00,34.9,percepita,ambiente,raspberry_pi_4,camera
1024,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:04:18.258969+00:00,34.8,percepita,ambiente,raspberry_pi_4,camera
1025,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:04:28.782429+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1026,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:04:34.053234+00:00,35.3,percepita,ambiente,raspberry_pi_4,camera
1027,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:04:39.313424+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1028,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:04:44.582595+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1029,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:04:49.842911+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1030,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:04:55.113680+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1031,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:05:00.375316+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1032,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:05:05.644898+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1033,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:05:16.168912+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1034,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:05:21.428837+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1035,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:05:26.698868+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1036,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:05:37.224932+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1037,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:05:42.484902+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1038,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:05:47.754599+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1039,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:05:53.014940+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1040,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:05:58.284448+00:00,35.3,percepita,ambiente,raspberry_pi_4,camera
1041,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:06:03.546319+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1042,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:06:08.816146+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1043,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:06:14.076223+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1044,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:06:19.346087+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1045,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:06:24.606148+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1046,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:06:29.877443+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1047,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:06:35.137439+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1048,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:06:40.407456+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1049,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:06:45.667415+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1050,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:06:50.937147+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1051,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:06:56.198140+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1052,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:07:06.723314+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1053,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:07:11.992878+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1054,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:07:17.254595+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1055,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:07:22.524243+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1056,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:07:27.802416+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1057,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:07:33.081890+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1058,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:07:38.342541+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1059,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:07:43.612551+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1060,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:07:48.874037+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1061,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:07:54.144023+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1062,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:07:59.404222+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1063,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:08:04.676705+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1064,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:08:09.937236+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1065,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:08:15.207171+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1066,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:08:20.467398+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1067,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:08:25.737024+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1068,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:08:30.998864+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1069,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:08:36.268799+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1070,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:08:41.528799+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1071,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:08:46.799236+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1072,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:08:52.059450+00:00,34.9,percepita,ambiente,raspberry_pi_4,camera
1073,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:08:57.329143+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1074,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:09:02.590891+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1075,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:09:13.114369+00:00,34.9,percepita,ambiente,raspberry_pi_4,camera
1076,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:09:18.392942+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1077,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:20:32.499020+00:00,34.4,percepita,ambiente,raspberry_pi_4,camera
1078,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:20:37.814111+00:00,34.8,percepita,ambiente,raspberry_pi_4,camera
1079,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:20:53.662899+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1080,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:20:58.956123+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1081,_result,0,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 11:21:04.357177+00:00,35.1,percepita,ambiente,raspberry_pi_4,camera
1082,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:30:39.657029+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1083,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:30:50.235020+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1084,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:30:55.508314+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1085,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:31:00.782786+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1086,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:31:06.044304+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1087,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:31:11.315236+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1088,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:31:16.575635+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1089,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:31:21.846898+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1090,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:31:27.110251+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1091,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:31:32.381444+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1092,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:31:37.641698+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1093,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:31:42.911472+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1094,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:31:48.171764+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1095,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:31:53.722368+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1096,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:31:58.982486+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1097,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:32:04.253914+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1098,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:32:09.514426+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1099,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:32:14.784644+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1100,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:32:20.045184+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1101,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:32:25.315318+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1102,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:32:41.095368+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1103,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:32:46.366087+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1104,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:32:51.626083+00:00,33.4,temperatura,ambiente,raspberry_pi_4,camera
1105,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:32:56.895828+00:00,33.3,temperatura,ambiente,raspberry_pi_4,camera
1106,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:33:02.158691+00:00,33.4,temperatura,ambiente,raspberry_pi_4,camera
1107,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:33:07.428937+00:00,33.5,temperatura,ambiente,raspberry_pi_4,camera
1108,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:33:12.688832+00:00,33.5,temperatura,ambiente,raspberry_pi_4,camera
1109,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:33:17.958764+00:00,33.4,temperatura,ambiente,raspberry_pi_4,camera
1110,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:33:23.218907+00:00,33.5,temperatura,ambiente,raspberry_pi_4,camera
1111,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:33:28.488747+00:00,33.5,temperatura,ambiente,raspberry_pi_4,camera
1112,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:33:33.750338+00:00,33.5,temperatura,ambiente,raspberry_pi_4,camera
1113,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:33:39.020022+00:00,33.6,temperatura,ambiente,raspberry_pi_4,camera
1114,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:33:44.280010+00:00,33.6,temperatura,ambiente,raspberry_pi_4,camera
1115,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:33:49.549694+00:00,33.6,temperatura,ambiente,raspberry_pi_4,camera
1116,_result,1,2026-07-11 08:21:08.604380+00:00,2026-07-11 11:21:08.604380+00:00,2026-07-11 09:34:00.075169+00:00,33.7,temperatura,ambiente,raspberry_pi_4,camera
